sample_id,sr_method,sr_filename,sr_path,gt_path,lr_path,musiq,arniqa,qalign,unique,paq2piq
RealESRGAN:ava_images___699615,RealESRGAN,ava_images___699615.png,dataset/sr/RealESRGAN/ava_images___699615.png,dataset/hr/ava_images___699615.png,dataset/lr/ava_images___699615.png,68.17208862304688,0.6975307464599609,3.921875,1.339465856552124,74.17119598388672
RealESRGAN:ava_images___710191,RealESRGAN,ava_images___710191.png,dataset/sr/RealESRGAN/ava_images___710191.png,dataset/hr/ava_images___710191.png,dataset/lr/ava_images___710191.png,59.141517639160156,0.7423301935195923,3.7734375,0.8877266645431519,74.6727523803711
RealESRGAN:ava_images___737450,RealESRGAN,ava_images___737450.png,dataset/sr/RealESRGAN/ava_images___737450.png,dataset/hr/ava_images___737450.png,dataset/lr/ava_images___737450.png,59.798728942871094,0.6317493319511414,3.892578125,0.7907713055610657,80.91851043701172
RealESRGAN:ava_images___74410,RealESRGAN,ava_images___74410.png,dataset/sr/RealESRGAN/ava_images___74410.png,dataset/hr/ava_images___74410.png,dataset/lr/ava_images___74410.png,60.33082580566406,0.6479092836380005,3.990234375,0.7992263436317444,72.3189926147461
RealESRGAN:ava_images___751927,RealESRGAN,ava_images___751927.png,dataset/sr/RealESRGAN/ava_images___751927.png,dataset/hr/ava_images___751927.png,dataset/lr/ava_images___751927.png,57.319122314453125,0.6156927347183228,3.66796875,0.4139711856842041,72.94820404052734
RealESRGAN:ava_images___773899,RealESRGAN,ava_images___773899.png,dataset/sr/RealESRGAN/ava_images___773899.png,dataset/hr/ava_images___773899.png,dataset/lr/ava_images___773899.png,52.924930572509766,0.6438538432121277,3.1796875,0.5385969281196594,68.99761962890625
RealESRGAN:ava_images___827653,RealESRGAN,ava_images___827653.png,dataset/sr/RealESRGAN/ava_images___827653.png,dataset/hr/ava_images___827653.png,dataset/lr/ava_images___827653.png,49.038177490234375,0.5298355221748352,2.37890625,-0.15444530546665192,72.90087127685547
RealESRGAN:ava_images___842206,RealESRGAN,ava_images___842206.png,dataset/sr/RealESRGAN/ava_images___842206.png,dataset/hr/ava_images___842206.png,dataset/lr/ava_images___842206.png,73.34886932373047,0.7045050859451294,4.55078125,1.2783384323120117,74.8367691040039
RealESRGAN:ava_images___846773,RealESRGAN,ava_images___846773.png,dataset/sr/RealESRGAN/ava_images___846773.png,dataset/hr/ava_images___846773.png,dataset/lr/ava_images___846773.png,62.68272399902344,0.6504561901092529,4.0859375,1.2333513498306274,73.16508483886719
RealESRGAN:ava_images___857447,RealESRGAN,ava_images___857447.png,dataset/sr/RealESRGAN/ava_images___857447.png,dataset/hr/ava_images___857447.png,dataset/lr/ava_images___857447.png,58.382598876953125,0.6186938285827637,4.015625,0.8119843006134033,70.46248626708984
RealESRGAN:ava_images___864250,RealESRGAN,ava_images___864250.png,dataset/sr/RealESRGAN/ava_images___864250.png,dataset/hr/ava_images___864250.png,dataset/lr/ava_images___864250.png,62.03196716308594,0.6268410086631775,3.705078125,0.7099446654319763,77.30866241455078
RealESRGAN:ava_images___865616,RealESRGAN,ava_images___865616.png,dataset/sr/RealESRGAN/ava_images___865616.png,dataset/hr/ava_images___865616.png,dataset/lr/ava_images___865616.png,74.69338989257812,0.7094221115112305,4.484375,1.000080943107605,76.60674285888672
RealESRGAN:ava_images___953752,RealESRGAN,ava_images___953752.png,dataset/sr/RealESRGAN/ava_images___953752.png,dataset/hr/ava_images___953752.png,dataset/lr/ava_images___953752.png,67.16242218017578,0.6784088611602783,4.05859375,0.7997101545333862,76.59576416015625
RealESRGAN:blur_dataset___out_of_focus0685,RealESRGAN,blur_dataset___out_of_focus0685.png,dataset/sr/RealESRGAN/blur_dataset___out_of_focus0685.png,dataset/hr/blur_dataset___out_of_focus0685.png,dataset/lr/blur_dataset___out_of_focus0685.png,53.90392303466797,0.6769896149635315,3.375,0.6362382769584656,71.44733428955078
RealESRGAN:voc_emotic_ava___EMOTIC__COCO_train2014_000000244530,RealESRGAN,voc_emotic_ava___EMOTIC__COCO_train2014_000000244530.png,dataset/sr/RealESRGAN/voc_emotic_ava___EMOTIC__COCO_train2014_000000244530.png,dataset/hr/voc_emotic_ava___EMOTIC__COCO_train2014_000000244530.png,dataset/lr/voc_emotic_ava___EMOTIC__COCO_train2014_000000244530.png,67.87335968017578,0.7157492637634277,2.998046875,1.179129719734192,78.88945770263672
RealESRGAN:voc_emotic_ava___EMOTIC__COCO_train2014_000000247190,RealESRGAN,voc_emotic_ava___EMOTIC__COCO_train2014_000000247190.png,dataset/sr/RealESRGAN/voc_emotic_ava___EMOTIC__COCO_train2014_000000247190.png,dataset/hr/voc_emotic_ava___EMOTIC__COCO_train2014_000000247190.png,dataset/lr/voc_emotic_ava___EMOTIC__COCO_train2014_000000247190.png,66.57258605957031,0.7150997519493103,3.6953125,1.2292646169662476,76.77294158935547
RealESRGAN:voc_emotic_ava___EMOTIC__COCO_val2014_000000020598,RealESRGAN,voc_emotic_ava___EMOTIC__COCO_val2014_000000020598.png,dataset/sr/RealESRGAN/voc_emotic_ava___EMOTIC__COCO_val2014_000000020598.png,dataset/hr/voc_emotic_ava___EMOTIC__COCO_val2014_000000020598.png,dataset/lr/voc_emotic_ava___EMOTIC__COCO_val2014_000000020598.png,70.91143798828125,0.712738037109375,4.02734375,1.5909910202026367,79.40823364257812
RealESRGAN:voc_emotic_ava___JPEGImages__2008_003883,RealESRGAN,voc_emotic_ava___JPEGImages__2008_003883.png,dataset/sr/RealESRGAN/voc_emotic_ava___JPEGImages__2008_003883.png,dataset/hr/voc_emotic_ava___JPEGImages__2008_003883.png,dataset/lr/voc_emotic_ava___JPEGImages__2008_003883.png,61.96024703979492,0.6895540952682495,2.46484375,0.8378081321716309,74.47743225097656
RealESRGAN:voc_emotic_ava___VOC2012__2010_004399,RealESRGAN,voc_emotic_ava___VOC2012__2010_004399.png,dataset/sr/RealESRGAN/voc_emotic_ava___VOC2012__2010_004399.png,dataset/hr/voc_emotic_ava___VOC2012__2010_004399.png,dataset/lr/voc_emotic_ava___VOC2012__2010_004399.png,58.536399841308594,0.6884320378303528,2.830078125,0.6135622262954712,73.86681365966797
RealESRGAN:voc_emotic_ava___VOC2012__2012_004043,RealESRGAN,voc_emotic_ava___VOC2012__2012_004043.png,dataset/sr/RealESRGAN/voc_emotic_ava___VOC2012__2012_004043.png,dataset/hr/voc_emotic_ava___VOC2012__2012_004043.png,dataset/lr/voc_emotic_ava___VOC2012__2012_004043.png,67.49639892578125,0.7274851202964783,3.29296875,1.2386415004730225,79.06842803955078
